performance_id,match_id,match_date,competition,opponent,home_away,match_result,player_name,team_name,started,minutes_played,position,formation_position,substituted_in,substituted_out,goals,assists,shots_total,shots_on_target,passes_total,passes_completed,pass_accuracy,tackles_total,tackles_won,tackle_success_rate,interceptions,clearances,blocks,yellow_cards,red_cards,fouls_committed,fouls_suffered,touches,rating,distance_covered,goals_per_90,assists_per_90
545,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,58,Unknown,Unknown,0,0,0,1,3,0,101,91,85.0,0,0.0,70.0,3,1,3,0,0,3,1,72,7.38,10.5,0.0,1.5517241379310345
546,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Andriy Lunin,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,0,0,56,46,85.0,2,1.4,70.0,0,1,2,0,0,3,3,73,8.3,10.5,0.0,0.0
547,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,0,0,101,91,85.0,2,1.4,70.0,4,0,2,0,0,1,1,102,6.46,10.5,0.0,0.0
548,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,11,Unknown,Unknown,0,0,0,0,2,0,35,25,85.0,8,5.6,70.0,1,6,3,0,0,1,3,68,7.15,10.5,0.0,0.0
549,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Ferland Mendy,Real Madrid,1,53,Unknown,Unknown,0,0,0,1,0,0,36,26,85.0,6,4.199999999999999,70.0,2,0,0,0,0,0,0,32,6.99,10.5,0.0,1.6981132075471699
550,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Marco Asensio,Real Madrid,1,89,Unknown,Unknown,0,0,1,0,1,1,95,85,85.0,3,2.0999999999999996,70.0,1,0,2,0,0,1,3,63,7.14,10.5,1.0112359550561798,0.0
551,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Dani Carvajal,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,2,2,62,52,85.0,5,3.5,70.0,0,6,1,0,0,1,3,40,6.62,10.5,0.0,0.0
552,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Nacho,Real Madrid,1,80,Unknown,Unknown,0,0,0,0,3,1,38,28,85.0,6,4.199999999999999,70.0,0,5,0,0,0,3,4,41,7.46,10.5,0.0,0.0
553,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Federico Valverde,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,3,2,65,55,85.0,3,2.0999999999999996,70.0,0,1,2,0,0,1,0,29,7.35,10.5,0.0,0.0
554,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Eden Hazard,Real Madrid,1,46,Unknown,Unknown,0,0,0,1,7,0,51,41,85.0,0,0.0,70.0,4,2,1,0,0,0,3,48,9.16,10.5,0.0,1.9565217391304348
555,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,18,Unknown,Unknown,0,0,0,1,3,2,46,36,85.0,5,3.5,70.0,4,1,0,0,0,1,2,59,6.43,10.5,0.0,5.0
556,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Toni Kroos,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,3,2,56,46,85.0,4,2.8,70.0,3,0,3,0,0,3,2,73,6.37,10.5,0.0,0.0
557,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Marco Asensio,Real Madrid,1,78,Unknown,Unknown,0,0,0,0,2,2,56,46,85.0,1,0.7,70.0,0,0,2,0,0,0,4,64,6.48,10.5,0.0,0.0
558,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Nacho,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,0,0,84,74,85.0,5,3.5,70.0,4,5,2,0,0,2,0,62,7.65,10.5,0.0,0.0
559,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Eden Hazard,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,2,2,97,87,85.0,2,1.4,70.0,1,0,2,0,0,1,3,31,7.98,10.5,0.0,0.0
560,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Rodrygo,Real Madrid,1,86,Unknown,Unknown,0,0,0,0,3,0,46,36,85.0,3,2.0999999999999996,70.0,1,2,1,0,0,0,1,23,8.65,10.5,0.0,0.0
561,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Dani Carvajal,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,3,0,92,82,85.0,3,2.0999999999999996,70.0,0,5,2,0,0,3,3,70,7.75,10.5,0.0,0.0
562,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Dani Ceballos,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,1,1,46,36,85.0,1,0.7,70.0,3,0,0,0,0,1,3,31,7.09,10.5,0.0,0.0
563,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,86,Unknown,Unknown,0,0,0,0,0,0,93,83,85.0,3,2.0999999999999996,70.0,1,2,0,0,0,2,1,26,7.02,10.5,0.0,0.0
564,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Thibaut Courtois,Real Madrid,1,30,Unknown,Unknown,0,0,0,0,0,0,44,34,85.0,2,1.4,70.0,2,2,1,0,0,0,4,84,7.87,10.5,0.0,0.0
565,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Luka Modrić,Real Madrid,1,77,Unknown,Unknown,0,0,0,0,5,3,100,90,85.0,6,4.199999999999999,70.0,2,0,1,0,0,1,4,27,6.48,10.5,0.0,0.0
566,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,82,Unknown,Unknown,0,0,0,1,5,0,104,94,85.0,1,0.7,70.0,4,1,2,0,0,2,3,24,8.5,10.5,0.0,1.0975609756097562
567,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,David Alaba,Real Madrid,1,87,Unknown,Unknown,0,0,0,1,3,2,41,31,85.0,6,4.199999999999999,70.0,2,3,2,0,0,3,3,33,7.19,10.5,0.0,1.0344827586206897
568,39,2023-09-19,Champions League,Napoli,Unknown,Unknown,Karim Benzema,Real Madrid,1,51,Unknown,Unknown,0,0,0,0,2,0,86,76,85.0,3,2.0999999999999996,70.0,1,0,1,0,0,0,3,66,6.1,10.5,0.0,0.0
569,40,2023-10-03,Champions League,Braga,Unknown,Unknown,David Alaba,Real Madrid,1,77,Unknown,Unknown,0,0,0,1,3,1,85,75,85.0,5,3.5,70.0,0,0,0,0,0,3,3,83,7.27,10.5,0.0,1.1688311688311688
570,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Dani Ceballos,Real Madrid,1,42,Unknown,Unknown,0,0,0,0,4,1,68,58,85.0,4,2.8,70.0,3,1,1,0,0,2,0,109,6.57,10.5,0.0,0.0
571,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Mariano Díaz,Real Madrid,1,90,Unknown,Unknown,0,0,1,0,2,0,92,82,85.0,2,1.4,70.0,4,0,0,0,0,0,3,32,9.05,10.5,1.0,0.0
572,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Andriy Lunin,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,0,0,53,43,85.0,1,0.7,70.0,2,0,3,0,0,1,4,23,6.01,10.5,0.0,0.0
573,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Eden Hazard,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,3,0,110,100,85.0,3,2.0999999999999996,70.0,0,2,3,0,0,2,4,97,8.8,10.5,0.0,0.0
574,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Nacho,Real Madrid,1,71,Unknown,Unknown,0,0,0,0,0,0,69,59,85.0,4,2.8,70.0,2,1,1,0,0,2,4,43,7.82,10.5,0.0,0.0
575,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Ferland Mendy,Real Madrid,1,75,Unknown,Unknown,0,0,0,0,1,1,109,99,85.0,6,4.199999999999999,70.0,3,1,1,0,0,2,1,96,7.26,10.5,0.0,0.0
576,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Toni Kroos,Real Madrid,1,16,Unknown,Unknown,0,0,0,0,3,1,46,36,85.0,2,1.4,70.0,1,2,1,0,0,1,3,90,8.22,10.5,0.0,0.0
577,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Fran García,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,3,0,78,68,85.0,3,2.0999999999999996,70.0,1,4,1,0,0,0,4,106,6.84,10.5,0.0,0.0
578,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,44,Unknown,Unknown,0,0,0,0,0,0,58,48,85.0,4,2.8,70.0,1,2,2,0,0,1,1,24,7.19,10.5,0.0,0.0
579,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,0,0,40,30,85.0,0,0.0,70.0,4,0,3,0,0,1,3,108,6.09,10.5,0.0,0.0
580,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Rodrygo,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,5,1,33,23,85.0,1,0.7,70.0,1,2,0,0,0,2,1,58,6.78,10.5,0.0,0.0
581,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Jude Bellingham,Real Madrid,1,75,Unknown,Unknown,0,0,0,0,4,1,89,79,85.0,5,3.5,70.0,2,1,3,0,0,3,1,44,8.36,10.5,0.0,0.0
582,40,2023-10-03,Champions League,Braga,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,85,Unknown,Unknown,0,0,0,0,3,1,31,21,85.0,2,1.4,70.0,2,1,2,0,0,0,1,43,8.11,10.5,0.0,0.0
583,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Karim Benzema,Real Madrid,1,90,Unknown,Unknown,0,0,1,0,1,1,31,21,85.0,2,1.4,70.0,0,1,3,0,0,2,1,39,7.88,10.5,1.0,0.0
584,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Eden Hazard,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,3,3,47,37,85.0,1,0.7,70.0,1,2,3,0,0,3,4,24,6.62,10.5,0.0,0.0
585,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Andriy Lunin,Real Madrid,1,65,Unknown,Unknown,0,0,0,0,0,0,107,97,85.0,1,0.7,70.0,3,0,1,0,0,2,0,110,6.06,10.5,0.0,0.0
586,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Marco Asensio,Real Madrid,1,75,Unknown,Unknown,0,0,0,0,5,4,38,28,85.0,0,0.0,70.0,3,2,2,0,0,2,1,64,8.85,10.5,0.0,0.0
587,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Rodrygo,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,6,4,94,84,85.0,3,2.0999999999999996,70.0,4,2,2,0,0,2,3,23,7.08,10.5,0.0,0.0
588,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Toni Kroos,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,3,0,109,99,85.0,2,1.4,70.0,3,1,3,0,0,2,2,110,6.54,10.5,0.0,0.0
589,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Federico Valverde,Real Madrid,1,61,Unknown,Unknown,0,0,0,0,5,0,74,64,85.0,1,0.7,70.0,0,0,3,0,0,0,4,88,7.18,10.5,0.0,0.0
590,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,43,Unknown,Unknown,0,0,0,0,1,1,106,96,85.0,1,0.7,70.0,2,0,0,0,0,2,4,24,7.65,10.5,0.0,0.0
591,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,3,1,40,30,85.0,4,2.8,70.0,0,0,3,0,0,3,0,30,6.87,10.5,0.0,0.0
592,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Mariano Díaz,Real Madrid,1,43,Unknown,Unknown,0,0,0,1,4,4,105,95,85.0,2,1.4,70.0,0,1,0,0,0,2,4,39,7.96,10.5,0.0,2.0930232558139537
593,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Luka Modrić,Real Madrid,1,41,Unknown,Unknown,0,0,0,0,5,0,41,31,85.0,4,2.8,70.0,2,1,0,0,0,2,1,102,7.61,10.5,0.0,0.0
594,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,77,Unknown,Unknown,0,0,0,0,3,1,83,73,85.0,1,0.7,70.0,1,2,0,0,0,1,3,96,7.05,10.5,0.0,0.0
595,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,David Alaba,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,0,0,56,46,85.0,6,4.199999999999999,70.0,2,1,3,0,0,3,2,33,7.97,10.5,0.0,0.0
596,41,2023-10-17,Champions League,Union Berlin,Unknown,Unknown,Nacho,Real Madrid,1,78,Unknown,Unknown,0,0,0,0,0,0,33,23,85.0,8,5.6,70.0,4,6,2,0,0,2,1,117,6.68,10.5,0.0,0.0
597,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Toni Kroos,Real Madrid,1,86,Unknown,Unknown,0,0,0,1,0,0,45,35,85.0,4,2.8,70.0,4,0,1,0,0,2,4,72,7.39,10.5,0.0,1.0465116279069768
598,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Marco Asensio,Real Madrid,1,24,Unknown,Unknown,0,0,0,0,7,0,23,13,85.0,3,2.0999999999999996,70.0,2,2,0,0,0,1,3,56,8.46,10.5,0.0,0.0
599,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Mariano Díaz,Real Madrid,1,35,Unknown,Unknown,0,0,1,0,1,1,53,43,85.0,1,0.7,70.0,2,1,1,0,0,1,1,50,7.02,10.5,2.5714285714285716,0.0
600,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,David Alaba,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,2,1,62,52,85.0,2,1.4,70.0,0,6,3,0,0,0,1,77,6.61,10.5,0.0,0.0
601,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Fran García,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,3,2,45,35,85.0,8,5.6,70.0,4,1,1,0,0,1,3,56,6.45,10.5,0.0,0.0
602,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Andriy Lunin,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,0,0,97,87,85.0,2,1.4,70.0,2,1,1,0,0,3,4,83,7.26,10.5,0.0,0.0
603,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Rodrygo,Real Madrid,1,89,Unknown,Unknown,0,0,1,0,1,1,61,51,85.0,1,0.7,70.0,4,1,1,0,0,3,2,108,9.44,10.5,1.0112359550561798,0.0
604,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Jude Bellingham,Real Madrid,1,23,Unknown,Unknown,0,0,0,0,0,0,32,22,85.0,5,3.5,70.0,2,2,1,0,0,1,0,73,6.35,10.5,0.0,0.0
605,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,3,2,104,94,85.0,1,0.7,70.0,4,0,2,0,0,2,3,82,6.26,10.5,0.0,0.0
606,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Federico Valverde,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,3,1,44,34,85.0,6,4.199999999999999,70.0,3,0,3,0,0,1,4,111,7.99,10.5,0.0,0.0
607,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Eden Hazard,Real Madrid,1,83,Unknown,Unknown,0,0,0,0,3,2,45,35,85.0,2,1.4,70.0,0,0,3,0,0,3,1,112,7.57,10.5,0.0,0.0
608,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Karim Benzema,Real Madrid,1,43,Unknown,Unknown,0,0,0,0,2,2,46,36,85.0,0,0.0,70.0,2,0,2,0,0,1,3,88,8.63,10.5,0.0,0.0
609,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Nacho,Real Madrid,1,25,Unknown,Unknown,0,0,0,0,3,1,37,27,85.0,7,4.8999999999999995,70.0,4,2,1,0,0,1,2,97,6.05,10.5,0.0,0.0
610,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Éder Militão,Real Madrid,1,73,Unknown,Unknown,0,0,0,0,1,1,59,49,85.0,2,1.4,70.0,2,3,3,0,0,2,3,96,6.32,10.5,0.0,0.0
611,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,81,Unknown,Unknown,0,0,0,1,2,1,96,86,85.0,7,4.8999999999999995,70.0,0,0,0,0,0,1,2,60,7.25,10.5,0.0,1.1111111111111112
612,42,2023-10-31,Champions League,RB Leipzig,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,86,Unknown,Unknown,0,0,0,0,0,0,32,22,85.0,0,0.0,70.0,1,0,1,0,0,2,1,26,7.53,10.5,0.0,0.0
613,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,82,Unknown,Unknown,0,0,1,0,6,3,61,51,85.0,0,0.0,70.0,1,1,2,0,0,1,2,73,8.85,10.5,1.0975609756097562,0.0
614,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,86,Unknown,Unknown,0,0,0,0,2,1,55,45,85.0,2,1.4,70.0,4,2,1,0,0,0,0,58,7.81,10.5,0.0,0.0
615,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Fran García,Real Madrid,1,81,Unknown,Unknown,0,0,0,0,2,0,77,67,85.0,6,4.199999999999999,70.0,4,1,3,0,0,0,3,86,6.5,10.5,0.0,0.0
616,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,77,Unknown,Unknown,0,0,0,0,0,0,101,91,85.0,0,0.0,70.0,0,1,0,0,0,3,1,64,7.41,10.5,0.0,0.0
617,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,David Alaba,Real Madrid,1,80,Unknown,Unknown,0,0,0,0,3,0,66,56,85.0,6,4.199999999999999,70.0,4,3,3,0,0,1,0,57,7.86,10.5,0.0,0.0
618,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Marco Asensio,Real Madrid,1,12,Unknown,Unknown,0,0,0,0,7,0,22,12,85.0,2,1.4,70.0,4,2,3,0,0,0,2,110,7.05,10.5,0.0,0.0
619,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Éder Militão,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,2,2,110,100,85.0,8,5.6,70.0,4,5,0,0,0,1,2,81,6.73,10.5,0.0,0.0
620,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Rodrygo,Real Madrid,1,24,Unknown,Unknown,0,0,0,0,5,2,16,6,85.0,3,2.0999999999999996,70.0,2,2,1,0,0,2,3,66,7.22,10.5,0.0,0.0
621,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Ferland Mendy,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,2,1,32,22,85.0,8,5.6,70.0,0,5,1,0,0,1,3,87,6.68,10.5,0.0,0.0
622,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Karim Benzema,Real Madrid,1,22,Unknown,Unknown,0,0,0,0,3,2,46,36,85.0,1,0.7,70.0,1,0,2,0,0,1,4,91,7.87,10.5,0.0,0.0
623,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Mariano Díaz,Real Madrid,1,15,Unknown,Unknown,0,0,0,0,6,4,30,20,85.0,1,0.7,70.0,2,1,3,0,0,1,1,63,8.23,10.5,0.0,0.0
624,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Thibaut Courtois,Real Madrid,1,56,Unknown,Unknown,0,0,0,0,0,0,79,69,85.0,0,0.0,70.0,0,0,3,0,0,1,0,51,7.49,10.5,0.0,0.0
625,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Dani Carvajal,Real Madrid,1,20,Unknown,Unknown,0,0,0,0,2,1,18,8,85.0,8,5.6,70.0,2,4,2,0,0,3,0,117,7.55,10.5,0.0,0.0
626,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,13,Unknown,Unknown,0,0,0,0,3,1,49,39,85.0,6,4.199999999999999,70.0,0,5,2,0,0,0,4,44,7.69,10.5,0.0,0.0
627,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Andriy Lunin,Real Madrid,1,80,Unknown,Unknown,0,0,0,0,0,0,33,23,85.0,0,0.0,70.0,3,1,3,0,0,2,1,87,6.8,10.5,0.0,0.0
628,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Aurélien Tchouaméni,Real Madrid,1,76,Unknown,Unknown,0,0,0,1,2,2,96,86,85.0,6,4.199999999999999,70.0,2,1,0,0,0,1,3,37,6.49,10.5,0.0,1.1842105263157894
629,43,2023-11-14,Champions League,Manchester City,Unknown,Unknown,Toni Kroos,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,5,0,110,100,85.0,2,1.4,70.0,4,1,2,0,0,0,3,43,7.82,10.5,0.0,0.0
630,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Dani Ceballos,Real Madrid,1,87,Unknown,Unknown,0,0,0,0,0,0,43,33,85.0,1,0.7,70.0,2,2,0,0,0,1,1,52,7.71,10.5,0.0,0.0
631,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,7,3,34,24,85.0,0,0.0,70.0,0,1,3,0,0,3,4,37,6.76,10.5,0.0,0.0
632,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,83,Unknown,Unknown,0,0,0,0,2,2,39,29,85.0,2,1.4,70.0,2,4,3,0,0,3,3,75,7.16,10.5,0.0,0.0
633,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,4,3,90,80,85.0,2,1.4,70.0,0,2,1,0,0,1,4,64,6.3,10.5,0.0,0.0
634,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Eden Hazard,Real Madrid,1,86,Unknown,Unknown,0,0,0,0,7,4,66,56,85.0,2,1.4,70.0,3,2,0,0,0,0,2,119,8.67,10.5,0.0,0.0
635,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Fran García,Real Madrid,1,83,Unknown,Unknown,0,0,0,0,0,0,42,32,85.0,4,2.8,70.0,3,3,3,0,0,3,1,106,7.42,10.5,0.0,0.0
636,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Nacho,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,3,2,92,82,85.0,7,4.8999999999999995,70.0,3,6,0,0,0,1,4,87,6.54,10.5,0.0,0.0
637,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Dani Carvajal,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,0,0,70,60,85.0,8,5.6,70.0,4,5,2,0,0,2,2,98,6.91,10.5,0.0,0.0
638,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,3,1,109,99,85.0,5,3.5,70.0,2,5,1,0,0,0,0,92,7.21,10.5,0.0,0.0
639,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Luka Modrić,Real Madrid,1,75,Unknown,Unknown,0,0,0,0,5,0,78,68,85.0,5,3.5,70.0,1,2,0,0,0,0,0,77,6.6,10.5,0.0,0.0
640,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,David Alaba,Real Madrid,1,85,Unknown,Unknown,0,0,0,0,1,1,77,67,85.0,8,5.6,70.0,1,0,3,0,0,0,3,67,6.68,10.5,0.0,0.0
641,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Toni Kroos,Real Madrid,1,45,Unknown,Unknown,0,0,0,0,5,0,87,77,85.0,1,0.7,70.0,1,0,3,0,0,3,0,84,6.58,10.5,0.0,0.0
642,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Mariano Díaz,Real Madrid,1,10,Unknown,Unknown,0,0,0,0,2,2,26,16,85.0,3,2.0999999999999996,70.0,2,1,1,0,0,2,4,116,8.61,10.5,0.0,0.0
643,44,2024-01-04,Copa del Rey,Arandina,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,41,Unknown,Unknown,0,0,0,1,0,0,50,40,85.0,1,0.7,70.0,1,1,0,0,0,3,1,59,6.47,10.5,0.0,2.1951219512195124
644,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Jude Bellingham,Real Madrid,1,77,Unknown,Unknown,0,0,0,0,4,2,104,94,85.0,2,1.4,70.0,3,2,2,0,0,0,1,96,7.03,10.5,0.0,0.0
645,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,19,Unknown,Unknown,0,0,0,0,3,0,27,17,85.0,5,3.5,70.0,3,0,0,0,0,1,0,68,7.95,10.5,0.0,0.0
646,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Dani Ceballos,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,3,0,77,67,85.0,6,4.199999999999999,70.0,3,2,2,0,0,3,0,109,6.42,10.5,0.0,0.0
647,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Karim Benzema,Real Madrid,1,87,Unknown,Unknown,0,0,0,0,2,2,32,22,85.0,1,0.7,70.0,0,1,0,0,0,3,0,80,8.06,10.5,0.0,0.0
648,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,55,Unknown,Unknown,0,0,0,0,0,0,80,70,85.0,2,1.4,70.0,3,6,0,0,0,1,0,87,7.87,10.5,0.0,0.0
649,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Mariano Díaz,Real Madrid,1,26,Unknown,Unknown,0,0,0,0,5,3,23,13,85.0,0,0.0,70.0,3,1,1,0,0,0,3,29,7.17,10.5,0.0,0.0
650,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Aurélien Tchouaméni,Real Madrid,1,81,Unknown,Unknown,0,0,0,0,0,0,32,22,85.0,5,3.5,70.0,0,0,1,0,0,1,3,42,6.56,10.5,0.0,0.0
651,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Fran García,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,3,1,74,64,85.0,7,4.8999999999999995,70.0,4,2,1,0,0,0,1,58,7.51,10.5,0.0,0.0
652,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Ferland Mendy,Real Madrid,1,19,Unknown,Unknown,0,0,0,0,1,0,26,16,85.0,3,2.0999999999999996,70.0,3,2,1,0,0,0,1,55,7.53,10.5,0.0,0.0
653,45,2024-01-25,Copa del Rey,Celta Vigo,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,86,Unknown,Unknown,0,0,0,0,2,2,80,70,85.0,0,0.0,70.0,3,1,1,0,0,1,2,58,8.62,10.5,0.0,0.0
