Date,Competition,Opponent,Player,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Season,Position_Group,Take-Ons Succ%,Performance_Score
2024-02-01,La Liga,Getafe,Aurélien Tchouaméni,FRA,"CB,CM",24,90,0,0,0,0,0,0,1,0,82,2,0,0,0.0,0.0,0.0,0,0,62,71,87.3,3,43,0,0,0,2,2,2,0,0,1,2,1,0,0,0,0,5,6,0,62,71,87.3,877,303,36,38,94.7,24,26,92.3,0,3,0.0,0,0.0,0.0,0,3,1,0,3,2023-24,,0.0,0.0
2024-02-01,La Liga,Getafe,Federico Valverde,URU,RM,25,90,0,0,0,0,2,0,0,0,69,1,0,4,0.1,0.1,0.1,6,1,51,59,86.4,9,37,4,0,0,1,0,0,1,0,0,1,1,4,0,4,0,4,0,0,51,59,86.4,714,206,29,30,96.7,14,17,82.4,3,5,60.0,0,0.1,0.1,2,5,2,1,9,2023-24,Midfield,0.0,22.24666666666667
2024-02-01,La Liga,Getafe,Ferland Mendy,FRA,LB,28,90,0,0,0,0,0,0,1,0,67,2,0,0,0.0,0.0,0.0,1,1,54,59,91.5,2,38,3,2,2,2,2,1,1,0,1,1,0,0,0,0,0,4,1,0,54,59,91.5,762,186,33,34,97.1,16,16,100.0,2,4,50.0,0,0.0,0.0,0,2,0,0,2,2023-24,Defense,100.0,14.613888888888889
2024-02-01,La Liga,Getafe,Nacho,ESP,CB,34,90,0,0,0,0,0,0,0,0,76,1,0,1,0.0,0.0,0.2,1,0,64,74,86.5,0,40,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,3,0,64,74,86.5,1119,439,31,32,96.9,25,27,92.6,6,12,50.0,0,0.2,0.0,1,4,0,0,0,2023-24,Defense,0.0,16.252777777777776
2024-02-01,La Liga,Getafe,Antonio Rüdiger,GER,CB,30,45,0,0,0,0,0,0,0,0,41,1,0,0,0.0,0.0,0.0,0,0,35,38,92.1,0,26,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,35,38,92.1,530,155,17,17,100.0,18,19,94.7,0,2,0.0,0,0.0,0.0,0,0,0,0,0,2023-24,Defense,0.0,14.370555555555555
2024-02-01,La Liga,Getafe,Eduardo Camavinga,FRA,CM,21,45,0,0,0,0,1,1,0,0,32,0,0,1,0.0,0.0,0.0,1,0,22,24,91.7,1,15,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,22,24,91.7,371,67,9,10,90.0,8,8,100.0,3,3,100.0,0,0.0,0.0,0,1,0,0,1,2023-24,Midfield,0.0,20.606666666666666
2024-02-01,La Liga,Getafe,Lucas Vázquez,ESP,RB,32,90,0,0,0,0,0,0,0,0,82,1,0,0,0.0,0.0,0.6,5,1,66,77,85.7,3,48,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,66,77,85.7,1039,455,30,31,96.8,21,23,91.3,7,12,58.3,0,0.6,0.5,4,1,2,2,3,2023-24,Defense,50.0,13.466111111111111
2024-02-01,La Liga,Getafe,Andriy Lunin,UKR,GK,24,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,35,43,81.4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,81.4,775,402,9,9,100.0,17,17,100.0,8,16,50.0,0,0.0,0.0,0,0,0,0,0,2023-24,Goalkeeper,0.0,68.84
2024-02-04,La Liga,Atletico Madrid,Rodrygo,BRA,FW,23,75,0,0,0,0,4,1,0,0,44,0,0,1,0.3,0.3,0.0,2,0,33,34,97.1,2,22,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,33,34,97.1,389,36,23,24,95.8,9,9,100.0,0,0,0.0,0,0.0,0.1,0,0,2,0,2,2023-24,Forward,0.0,1.2666666666666666
2024-02-04,La Liga,Atletico Madrid,Luka Modrić,CRO,AM,38,15,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,18,20,90.0,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,90.0,284,46,13,14,92.9,3,3,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,3,2023-24,Midfield,0.0,26.666666666666668
2024-02-04,La Liga,Atletico Madrid,Brahim Díaz,MAR,FW,24,70,1,0,0,0,3,2,0,0,53,3,0,1,0.9,0.9,0.2,5,1,33,40,82.5,6,29,2,7,4,3,2,0,1,2,0,0,0,1,0,1,0,3,0,0,33,40,82.5,391,119,26,27,96.3,7,10,70.0,0,0,0.0,0,0.2,0.3,3,1,5,1,6,2023-24,Forward,57.14285714285714,11.214285714285715
2024-02-04,La Liga,Atletico Madrid,Joselu,ESP,FW,33,20,0,0,0,0,2,0,0,0,18,0,0,1,0.2,0.2,0.0,0,0,9,9,100.0,0,9,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,9,100.0,132,20,7,7,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0,1,0,0,0,2023-24,Forward,50.0,7.0
2024-02-04,La Liga,Atletico Madrid,Jude Bellingham,ENG,"AM,FW",20,87,0,0,0,0,3,0,0,0,71,2,0,1,0.1,0.1,0.3,6,0,50,55,90.9,5,37,3,6,3,2,2,2,0,0,0,1,1,1,0,1,0,2,0,0,50,55,90.9,759,113,29,33,87.9,16,17,94.1,3,3,100.0,0,0.3,0.1,4,5,2,0,5,2023-24,,50.0,0.0
2024-02-04,La Liga,Atletico Madrid,Dani Ceballos,ESP,FW,27,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,15,0,0,0,,1,1,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2023-24,Forward,0.0,0.0
2024-02-04,La Liga,Atletico Madrid,Eduardo Camavinga,FRA,LM,21,90,0,0,0,0,1,0,0,0,85,0,0,1,0.0,0.0,0.0,3,0,65,70,92.9,4,39,3,7,3,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,65,70,92.9,1076,252,35,38,92.1,23,24,95.8,6,7,85.7,0,0.0,0.1,1,10,1,0,4,2023-24,Midfield,42.857142857142854,22.302222222222223
2024-02-04,La Liga,Atletico Madrid,Toni Kroos,GER,CM,34,90,0,0,0,0,2,1,0,0,116,4,0,2,0.1,0.1,0.1,4,0,98,105,93.3,13,49,1,0,0,4,4,1,2,1,0,1,1,2,1,1,0,4,1,0,98,105,93.3,1938,755,44,44,100.0,32,35,91.4,20,22,90.9,0,0.1,0.2,3,21,0,0,13,2023-24,Midfield,0.0,25.993333333333332
2024-02-04,La Liga,Atletico Madrid,Federico Valverde,URU,RM,25,90,0,0,0,0,1,0,0,0,77,2,0,3,0.1,0.1,0.4,5,0,62,67,92.5,10,37,5,0,0,2,1,2,0,0,1,1,0,3,0,3,0,3,0,0,62,67,92.5,969,220,32,32,100.0,27,29,93.1,2,4,50.0,0,0.4,0.2,2,12,2,1,10,2023-24,Midfield,0.0,23.844444444444445
2024-02-04,La Liga,Atletico Madrid,Ferland Mendy,FRA,LB,28,90,0,0,0,0,0,0,0,0,73,3,0,1,0.0,0.0,0.0,2,0,60,65,92.3,1,28,1,3,3,3,1,3,0,0,1,1,0,1,0,1,0,4,3,1,60,65,92.3,876,279,33,35,94.3,23,25,92.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,2023-24,Defense,100.0,17.67833333333333
2024-02-04,La Liga,Atletico Madrid,Nacho,ESP,CB,34,90,0,0,0,0,0,0,0,0,70,0,0,0,0.0,0.0,0.0,0,0,58,61,95.1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,58,61,95.1,927,411,31,31,100.0,25,25,100.0,2,5,40.0,0,0.0,0.0,0,4,0,0,2,2023-24,Defense,0.0,16.931666666666665
2024-02-04,La Liga,Atletico Madrid,Dani Carvajal,ESP,CB,32,90,0,0,0,0,0,0,0,0,64,3,0,1,0.0,0.0,0.0,0,0,54,56,96.4,3,28,0,0,0,3,2,3,0,0,0,1,1,1,1,0,0,3,4,0,54,56,96.4,949,308,23,23,100.0,30,32,93.8,1,1,100.0,0,0.0,0.0,0,4,0,0,3,2023-24,Defense,0.0,18.62666666666667
2024-02-04,La Liga,Atletico Madrid,Lucas Vázquez,ESP,RB,32,90,0,0,0,0,1,0,0,0,99,2,0,1,0.1,0.1,0.0,3,0,75,82,91.5,2,41,1,5,2,2,2,1,1,0,1,2,1,1,0,1,0,3,5,0,75,82,91.5,1032,252,49,51,96.1,23,25,92.0,2,4,50.0,0,0.0,0.0,1,4,0,0,2,2023-24,Defense,40.0,17.947222222222223
2024-02-04,La Liga,Atletico Madrid,Andriy Lunin,UKR,GK,24,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,25,28,89.3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,89.3,584,443,6,6,100.0,14,15,93.3,5,7,71.4,0,0.0,0.0,0,1,0,0,0,2023-24,Goalkeeper,0.0,82.14
2024-02-10,La Liga,Girona,Vinicius Júnior,BRA,FW,23,76,1,0,0,0,4,2,0,0,49,1,0,1,0.2,0.2,0.9,5,3,31,34,91.2,3,29,4,9,5,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,31,34,91.2,420,92,25,26,96.2,1,2,50.0,4,5,80.0,0,0.9,0.1,3,2,1,0,3,2023-24,Forward,55.55555555555556,9.305555555555555
2024-02-10,La Liga,Girona,Arda Güler,TUR,FW,18,14,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,2,0,8,8,100.0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100.0,108,4,5,5,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2023-24,Forward,0.0,0.0
2024-02-10,La Liga,Girona,Rodrygo,BRA,FW,23,69,1,0,0,0,2,1,0,0,37,0,0,0,0.3,0.3,0.0,2,0,27,29,93.1,2,25,4,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,27,29,93.1,296,54,20,22,90.9,4,4,100.0,0,0,0.0,0,0.0,0.0,1,0,0,0,2,2023-24,Forward,0.0,3.7681159420289854
2024-02-10,La Liga,Girona,Joselu,ESP,FW,33,21,0,0,0,1,1,0,0,0,5,0,0,0,0.9,0.1,0.0,0,0,3,3,100.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100.0,36,0,3,3,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2023-24,Forward,0.0,6.666666666666667
2024-02-10,La Liga,Girona,Jude Bellingham,ENG,AM,20,56,2,0,0,0,4,2,0,0,43,1,0,0,1.7,1.7,0.1,3,2,33,35,94.3,6,25,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,33,35,94.3,556,122,22,24,91.7,5,5,100.0,5,5,100.0,0,0.1,0.0,1,4,1,0,6,2023-24,Midfield,100.0,23.68142857142857
2024-02-10,La Liga,Girona,Brahim Díaz,MAR,AM,24,34,0,0,0,0,1,0,0,0,21,0,0,1,0.1,0.1,0.0,1,0,15,17,88.2,1,12,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,17,88.2,191,35,11,13,84.6,4,4,100.0,0,0,0.0,0,0.0,0.0,1,0,1,0,1,2023-24,Midfield,0.0,20.463529411764707
2024-02-10,La Liga,Girona,Eduardo Camavinga,FRA,LM,21,90,0,0,0,0,0,0,0,0,59,0,0,1,0.0,0.0,0.1,1,0,46,51,90.2,4,34,5,2,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,46,51,90.2,803,261,23,24,95.8,21,23,91.3,2,2,100.0,0,0.1,0.0,1,1,1,0,4,2023-24,Midfield,50.0,20.90666666666667
2024-02-10,La Liga,Girona,Toni Kroos,GER,CM,34,69,0,0,0,0,0,0,0,0,67,2,0,0,0.0,0.0,0.0,3,0,64,65,98.5,7,41,0,1,1,2,0,0,2,0,0,1,1,0,0,0,0,2,0,0,64,65,98.5,1419,528,28,28,100.0,17,17,100.0,18,18,100.0,0,0.0,0.1,1,19,4,2,7,2023-24,Midfield,100.0,25.207246376811593
2024-02-10,La Liga,Girona,Luka Modrić,CRO,CM,38,21,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,0,0,22,23,95.7,1,17,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,22,23,95.7,366,172,11,12,91.7,7,7,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,1,2023-24,Midfield,0.0,23.378095238095238
2024-02-10,La Liga,Girona,Federico Valverde,URU,RM,25,90,0,0,0,0,1,1,0,0,72,0,0,1,0.0,0.0,0.1,4,1,65,66,98.5,9,38,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,65,66,98.5,974,251,38,38,100.0,21,21,100.0,4,5,80.0,0,0.1,0.0,2,4,0,0,9,2023-24,Midfield,0.0,24.677777777777777
2024-02-10,La Liga,Girona,Ferland Mendy,FRA,LB,28,76,0,0,0,0,0,0,1,0,52,0,0,0,0.0,0.0,0.0,0,0,42,46,91.3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,46,91.3,632,192,23,25,92.0,13,15,86.7,4,4,100.0,0,0.0,0.0,0,3,0,0,3,2023-24,Defense,0.0,14.089736842105262
2024-02-10,La Liga,Girona,Fran Garcia,ESP,LB,24,14,0,0,0,0,1,0,0,0,12,0,0,1,0.0,0.0,0.0,1,0,8,9,88.9,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,9,88.9,123,42,5,5,100.0,3,4,75.0,0,0,0.0,0,0.0,0.0,0,1,0,0,0,2023-24,Defense,0.0,26.192142857142855
2024-02-10,La Liga,Girona,Dani Carvajal,ESP,CB,32,90,0,0,0,0,1,0,0,0,63,2,0,2,0.0,0.0,0.0,1,0,50,55,90.9,2,38,0,0,0,2,2,2,0,0,0,0,0,2,2,0,0,2,3,1,50,55,90.9,1007,361,16,19,84.2,28,30,93.3,6,6,100.0,0,0.0,0.0,0,2,0,0,2,2023-24,Defense,0.0,19.190555555555555
2024-02-10,La Liga,Girona,Aurélien Tchouaméni,FRA,CB,24,90,0,0,0,0,0,0,0,0,70,0,0,1,0.0,0.0,0.1,1,0,60,64,93.8,1,44,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,6,0,60,64,93.8,931,465,36,37,97.3,21,21,100.0,3,6,50.0,0,0.1,0.1,1,5,1,1,1,2023-24,Defense,0.0,18.07
2024-02-10,La Liga,Girona,Lucas Vázquez,ESP,RB,32,90,0,0,0,0,0,0,0,0,73,1,0,1,0.0,0.0,0.1,2,0,56,67,83.6,3,34,2,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,3,0,56,67,83.6,901,157,25,29,86.2,28,29,96.6,2,8,25.0,0,0.1,0.2,1,1,4,1,3,2023-24,Defense,100.0,15.817777777777778
2024-02-10,La Liga,Girona,Andriy Lunin,UKR,GK,24,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,27,31,87.1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,31,87.1,620,282,3,3,100.0,20,20,100.0,4,8,50.0,0,0.0,0.0,0,0,0,0,0,2023-24,Goalkeeper,0.0,72.25999999999999
2024-02-13,Champions League,Rb Leipzig,Vinicius Júnior,BRA,"FW,LW",23,90,0,0,0,0,4,0,1,0,49,0,0,1,0.6,0.6,0.3,5,0,22,32,68.8,5,38,8,9,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,22,32,68.8,266,81,16,18,88.9,4,6,66.7,1,4,25.0,0,0.3,0.3,3,3,3,0,5,2023-24,,66.66666666666666,0.0
2024-02-13,Champions League,Rb Leipzig,Rodrygo,BRA,FW,23,83,0,0,0,0,4,0,0,0,48,3,0,0,0.4,0.4,0.1,2,0,30,33,90.9,6,35,2,4,0,3,2,1,1,1,0,0,0,0,0,0,0,4,0,0,30,33,90.9,331,117,20,22,90.9,6,7,85.7,0,0,0.0,0,0.1,0.1,2,3,0,0,6,2023-24,Forward,0.0,0.9638554216867473
2024-02-13,Champions League,Rb Leipzig,Joselu,ESP,FW,33,7,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,0,0,7,8,87.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,87.5,81,24,5,6,83.3,0,0,,1,1,100.0,0,0.0,0.0,0,1,0,0,0,2023-24,Forward,0.0,2.8571428571428577
2024-02-13,Champions League,Rb Leipzig,Brahim Díaz,MAR,AM,24,83,1,0,0,0,2,1,0,0,46,2,0,0,0.1,0.1,0.6,9,2,28,35,80.0,7,33,3,9,6,2,0,0,2,0,0,1,1,0,0,0,0,2,0,0,28,35,80.0,378,79,14,17,82.4,10,12,83.3,1,3,33.3,0,0.6,0.4,4,0,1,0,7,2023-24,Midfield,66.66666666666666,20.759036144578314
2024-02-13,Champions League,Rb Leipzig,Lucas Vázquez,ESP,"RW,AM",32,7,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,1,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,100.0,74,26,5,5,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0,1,0,0,1,2023-24,,0.0,0.0
2024-02-13,Champions League,Rb Leipzig,Eduardo Camavinga,FRA,"LM,DM",21,90,0,0,0,0,2,1,0,0,86,1,0,3,0.1,0.1,0.2,4,0,64,69,92.8,7,62,3,3,2,1,0,1,0,0,1,1,0,3,0,3,0,1,2,0,64,69,92.8,1047,231,34,34,100.0,26,26,100.0,4,6,66.7,0,0.2,0.1,2,2,4,1,7,2023-24,,66.66666666666666,0.0
2024-02-13,Champions League,Rb Leipzig,Toni Kroos,GER,"CM,DM",34,90,0,0,0,0,1,1,0,0,93,2,0,0,0.0,0.0,0.1,3,0,83,89,93.3,5,60,0,0,0,2,1,0,2,0,0,1,1,0,0,0,0,4,1,0,83,89,93.3,1442,568,36,38,94.7,32,34,94.1,10,12,83.3,0,0.1,0.1,1,2,0,0,5,2023-24,,0.0,0.0
2024-02-13,Champions League,Rb Leipzig,Federico Valverde,URU,"RM,AM",25,90,0,0,0,0,0,0,0,0,80,3,0,2,0.0,0.0,0.0,2,0,49,64,76.6,5,50,0,5,1,3,2,3,0,0,0,1,1,2,1,1,0,6,3,0,49,64,76.6,746,241,28,30,93.3,14,17,82.4,5,8,62.5,0,0.0,0.0,0,7,0,0,5,2023-24,,20.0,0.0
2024-02-13,Champions League,Rb Leipzig,Ferland Mendy,FRA,LB,28,90,0,0,0,0,0,0,0,0,73,1,0,0,0.0,0.0,0.0,2,0,62,68,91.2,9,48,0,4,3,1,1,1,0,0,1,1,0,0,0,0,0,2,1,0,62,68,91.2,855,255,44,44,100.0,14,18,77.8,4,4,100.0,0,0.0,0.0,1,8,0,0,9,2023-24,Defense,75.0,14.29111111111111
2024-02-13,Champions League,Rb Leipzig,Nacho,ESP,CB,34,90,0,0,0,0,0,0,0,0,45,1,0,0,0.0,0.0,0.0,0,0,38,39,97.4,2,20,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,2,4,0,38,39,97.4,654,216,18,18,100.0,16,16,100.0,3,4,75.0,0,0.0,0.0,0,2,0,0,2,2023-24,Defense,100.0,16.22111111111111
2024-02-13,Champions League,Rb Leipzig,Aurélien Tchouaméni,FRA,CB,24,90,0,0,0,0,1,0,0,0,57,2,0,1,0.1,0.1,0.0,1,0,37,43,86.0,3,38,0,0,0,2,0,2,0,0,1,2,1,1,1,0,0,7,3,0,37,43,86.0,621,275,16,17,94.1,18,22,81.8,1,2,50.0,0,0.0,0.0,0,3,0,0,3,2023-24,Defense,0.0,16.455555555555556
2024-02-13,Champions League,Rb Leipzig,Dani Carvajal,ESP,RB,32,90,0,0,0,0,0,0,1,0,78,2,0,1,0.0,0.0,0.1,0,0,56,66,84.8,2,36,1,2,1,2,2,1,1,0,0,0,0,1,0,1,0,2,6,0,56,66,84.8,887,207,32,35,91.4,19,21,90.5,4,6,66.7,0,0.1,0.0,1,2,2,0,2,2023-24,Defense,50.0,17.275555555555556
2024-02-13,Champions League,Rb Leipzig,Andriy Lunin,UKR,GK,25,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,30,34,88.2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,34,88.2,741,499,6,6,100.0,14,14,100.0,9,13,69.2,0,0.0,0.0,0,0,0,0,0,2023-24,Goalkeeper,0.0,80.60000000000001
2024-02-18,La Liga,Rayo Vallecano,Joselu,ESP,FW,33,90,1,0,0,0,3,2,0,0,23,0,0,0,0.7,0.7,0.0,1,0,10,18,55.6,0,13,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,10,18,55.6,120,7,6,10,60.0,4,6,66.7,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2023-24,Forward,100.0,13.944444444444443
2024-02-18,La Liga,Rayo Vallecano,Vinicius Júnior,BRA,LW,23,90,0,0,0,0,2,0,0,0,38,1,0,0,0.2,0.2,0.0,1,0,12,24,50.0,3,29,7,8,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,24,50.0,218,32,6,11,54.5,5,7,71.4,1,3,33.3,0,0.0,0.0,0,1,1,0,3,2023-24,,37.5,0.0
2024-02-18,La Liga,Rayo Vallecano,Brahim Díaz,MAR,RW,24,69,0,0,0,0,1,0,0,0,32,4,0,2,0.1,0.1,0.2,6,1,17,20,85.0,2,20,0,4,3,4,3,0,2,2,1,1,0,2,0,2,0,4,1,0,17,20,85.0,251,109,10,11,90.9,4,5,80.0,2,3,66.7,0,0.2,0.3,1,2,2,0,2,2023-24,,75.0,0.0
2024-02-18,La Liga,Rayo Vallecano,Rodrygo,BRA,RW,23,21,0,0,0,0,0,0,0,0,19,1,0,1,0.0,0.0,0.0,0,0,10,13,76.9,1,11,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,10,13,76.9,154,18,7,7,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,2,0,0,1,2023-24,,0.0,0.0
2024-02-18,La Liga,Rayo Vallecano,Luka Modrić,CRO,AM,38,86,0,0,0,0,0,0,0,0,67,0,0,0,0.0,0.0,0.1,5,0,45,59,76.3,10,43,2,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,45,59,76.3,866,251,23,26,88.5,13,15,86.7,9,16,56.3,0,0.1,0.2,3,5,1,0,10,2023-24,Midfield,50.0,20.748372093023253
2024-02-18,La Liga,Rayo Vallecano,Arda Güler,TUR,AM,18,4,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,4,5,80.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,80.0,39,0,3,3,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2023-24,Midfield,0.0,22.25
2024-02-18,La Liga,Rayo Vallecano,Eduardo Camavinga,FRA,DM,21,69,0,0,0,0,0,0,1,0,56,10,0,4,0.0,0.0,0.1,1,0,36,38,94.7,4,31,0,1,0,10,7,4,4,2,1,1,0,4,1,3,0,10,0,0,36,38,94.7,591,208,17,17,100.0,18,19,94.7,1,2,50.0,0,0.1,0.0,1,1,1,0,4,2023-24,Midfield,0.0,22.11391304347826
2024-02-18,La Liga,Rayo Vallecano,Toni Kroos,GER,DM,34,21,0,0,0,0,1,1,0,0,35,1,0,0,0.1,0.1,0.0,2,0,33,35,94.3,4,21,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,33,35,94.3,681,305,14,14,100.0,13,13,100.0,6,8,75.0,0,0.0,0.0,1,5,0,0,4,2023-24,Midfield,0.0,29.336190476190477
2024-02-18,La Liga,Rayo Vallecano,Federico Valverde,URU,DM,25,90,0,0,0,0,1,0,0,0,75,1,0,0,0.0,0.0,0.5,2,1,61,69,88.4,6,53,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2,0,61,69,88.4,920,202,37,39,94.9,19,22,86.4,4,6,66.7,0,0.5,0.1,2,5,2,0,6,2023-24,Midfield,0.0,21.86888888888889
2024-02-18,La Liga,Rayo Vallecano,Fran Garcia,ESP,LB,24,90,0,0,0,0,1,0,0,0,57,2,0,2,0.0,0.0,0.0,2,0,37,44,84.1,2,33,4,1,1,2,1,0,2,0,1,2,1,2,1,1,0,2,2,0,37,44,84.1,588,154,22,25,88.0,12,13,92.3,2,3,66.7,0,0.0,0.0,0,1,0,0,2,2023-24,Defense,100.0,17.83722222222222
2024-02-18,La Liga,Rayo Vallecano,Nacho,ESP,CB,34,90,0,0,0,0,0,0,0,0,88,0,0,0,0.0,0.0,0.0,0,0,74,83,89.2,5,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,74,83,89.2,1198,504,37,39,94.9,32,35,91.4,5,8,62.5,0,0.0,0.0,0,2,1,0,5,2023-24,Defense,0.0,14.38
2024-02-18,La Liga,Rayo Vallecano,Aurélien Tchouaméni,FRA,CB,24,90,0,0,0,0,1,0,0,0,63,2,0,1,0.0,0.0,0.0,0,0,40,51,78.4,2,32,1,0,0,2,0,1,1,0,1,1,0,1,1,0,0,4,1,1,40,51,78.4,689,240,20,23,87.0,18,22,81.8,2,5,40.0,0,0.0,0.0,0,5,0,0,2,2023-24,Defense,0.0,14.648888888888889
2024-02-18,La Liga,Rayo Vallecano,Lucas Vázquez,ESP,RB,32,74,0,0,0,0,0,0,0,0,58,2,0,1,0.0,0.0,0.1,1,0,39,49,79.6,0,33,0,2,1,2,2,1,0,1,1,2,1,1,0,1,0,3,2,0,39,49,79.6,634,140,19,23,82.6,17,22,77.3,2,2,100.0,0,0.1,0.1,1,1,1,1,0,2023-24,Defense,50.0,15.858918918918919
2024-02-18,La Liga,Rayo Vallecano,Dani Carvajal,ESP,RB,32,15,0,0,0,0,1,1,2,1,15,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,83.3,179,43,4,5,80.0,6,7,85.7,0,0,0.0,0,0.0,0.0,0,1,1,0,1,2023-24,Defense,0.0,12.495
2024-02-18,La Liga,Rayo Vallecano,Andriy Lunin,UKR,GK,25,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,29,36,80.6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,36,80.6,505,292,9,9,100.0,19,21,90.5,1,6,16.7,0,0.0,0.0,0,0,0,0,0,2023-24,Goalkeeper,0.0,55.03999999999999
